user_name,status,datetime
Amy Klobuchar,"Pence is taking a COVID-19 victory lap as the U.S. hits a tragic new milestone: 2 million confirmed cases &amp; 117,000 deaths.  

Our country is facing a public health crisis. Listen to health care experts &amp; stop steering Americans in the wrong direction.
https://t.co/tBO4A5VDd6",2020-06-18 14:23:09.225320
Elizabeth Warren,"If confirmed as chief of the @NationalGuard, Lt. General Hokanson must resist political interference &amp; send a clear message that diversity &amp; inclusion makes our military &amp; country stronger. I asked him about Lafayette Square &amp; his commitment to confronting systemic racism today. https://t.co/TPYj3SqomX",2020-06-18 14:24:37.054231
Ed Markey,"It’s time to cut ties between Amazon’s Ring doorbell camera and police departments across the country. We do not need a surveillance state, we cannot have a police state, and we must not allow these privacy and civil liberty violations to continue.
https://t.co/aQlo1IFwX3",2020-06-18 14:32:05.421384
Tom Udall,"Yesterday, the Senate passed the Great American Outdoors Act to #SaveLWCF, a huge win for conservation in our nation.

But our work is not over. We need to make the national commitment in my #30by30 Resolution to conserve 30% of our land &amp; water by 2030. We need to go big.",2020-06-18 14:34:07.245010
Senator Ben Cardin,We're live! Join us at https://t.co/kSBetVJXpv or https://t.co/WUiejDsp9Y,2020-06-18 14:34:48.314862
Sheldon Whitehouse,"Now we know what Republican Senators voted to cover up by blocking witnesses in impeachment:
https://t.co/bHwnMvIT5a https://t.co/sUyd47wMKG",2020-06-18 14:40:32.270708
Richard Blumenthal,Let’s see the right claim political bias for this one: NAZI symbols being used by the President. Unconscionable. The question for Big Tech &amp; my Republican colleagues is simple: What side of history do you want to be on? https://t.co/qS44GhLuH2,2020-06-18 14:51:17.223697
Chuck Schumer,"Literalmente lloré lágrimas de felicidad cuando escuché la decisión sobre DACA.

Esto le ha quitado un gran peso de encima a estos maravillosos jóvenes Soñadores y sus familias. 

Un día serán ciudadanos estadounidenses en papel, porque ya lo son de corazón. https://t.co/4mGnWCZErH",2020-06-18 15:19:36.642291
Cory Booker,"🚨 ATTENTION NJ VOTERS 🚨

If you haven't received your mail-in ballot for the primary yet, contact your County Clerk's office immediately. You can find their contact information here: https://t.co/sJitc6M8pX https://t.co/jYcGmQTJlY",2020-06-18 15:21:21.086366
Tom Udall,We are in the middle of a nature crisis. We have to act to protect 30 percent of the land and water by 2030. Watch me and @NatGeo Explorer-in-Residence @Enric_Sala lay out #30by30 in this video from @WstrnPriorities: https://t.co/4opartaaHK,2020-06-18 15:22:56.836335
Ron Wyden,Tax cheats are hard at work defrauding every American who actually pays their taxes. I led @SenateFinance Democrats in pressing the IRS on its failure to audit wealthy tax cheats. We won’t let tax cheats get away without paying their fair share.,2020-06-18 15:25:42.126101
Elizabeth Warren,"Steve Bannon's buddy Michael Pack should understand that Voice of America's programming is supposed to support freedom and democracy around the world, not act as Donald Trump's Ministry of Propaganda. That's what Fox News is for.

This is corruption.
https://t.co/dYVr0uWfJH",2020-06-18 15:26:54.280294
Senator Chris Coons,"As a member of the Appropriations Committee, I fought hard to secure this funding from @USDOT and I’m excited that these long-awaited improvements will soon be underway to help our growing Newark and Middletown communities stay safe on the road. https://t.co/1VEWegtzWw",2020-06-18 15:27:05.457368
Richard Blumenthal,Unacceptable. Over a month has passed &amp; Senate Republicans under McConnell have done nothing to pass real COVID-19 relief. My Republican colleagues must stop stalling &amp; move the #HEROESAct forward before the July recess. https://t.co/Ycumct4lGb,2020-06-18 15:41:45.277812
Senator Patty Murray,"I can’t say this enough: supporting our child care providers and working families during this pandemic is a crucial piece to reopening our communities. Congress needs to do more to provide needed support and I have a bill to do it.
https://t.co/z003QmJqgW",2020-06-18 15:46:36.044866
Sheldon Whitehouse,"Our Rhode Island Chambers of Commerce are always great advocates, valued by whole delegation. https://t.co/4kJmCZBTe8",2020-06-18 15:54:11.699259
Chris Murphy,Keep it up Connecticut.,2020-06-18 15:55:46.596229
Chuck Schumer,"To the Dreamers:

#HomeIsHere

One day, you are going to become American citizens. https://t.co/BzpmAxD9jK",2020-06-18 15:56:52.015779
Senator Dick Durbin,"Proud to celebrate alongside #Dreamers today at the Supreme Court.
 
But our work is far from over — Pres. Trump could try to repeal #DACA again.
 
Congress must step up &amp; provide a path to citizenship for #Dreamers. We must pass the Dream &amp; Promise Act. https://t.co/UJkdnJvdjl",2020-06-18 15:57:34.625457
Senator Joe Manchin,"My website has been updated with more #COVID19 testing events happening across #WV this weekend. If you or a loved one is feeling ill or has recently traveled out of state, please consider getting tested. Find a location near you at https://t.co/mJKYbocxnJ.",2020-06-18 16:06:12.013742
Jeff Merkley,Equality is not up for debate. Pass it on.,2020-06-18 16:09:34.198366
Senator Chris Van Hollen,"Instead of waiting for his book, Bolton should have shared this disturbing info before. But now we know why Trump has blocked efforts to hold China and Russia accountable—he wanted their help to cheat in 2020. And McConnell has been complicit and blocked these bipartisan bills: https://t.co/mZi5e8fbV7",2020-06-18 16:14:31.493661
Chuck Schumer,"Senate Democrats took to the floor today to demand that the Senate pass the #EqualityAct.

Senate Republicans objected.

But we will not stop fighting. Because LGBTQ+ rights are human rights. And we must make the Equality Act the law of the land. https://t.co/SwYz6NiJQU",2020-06-18 16:14:49.412128
Ed Markey,"In the 1980s, we organized a successful grassroots movement to save our planet from imminent destruction. Now we must do it again. https://t.co/HqAl05RXFd",2020-06-18 16:25:05.358087
Tammy Duckworth,"Last night @SenatorDurbin and I answered questions from Illinoisans on criminal justice reform, #COVID19 and more in a @fox32news virtual town hall. If you missed it, watch here: https://t.co/ldjf2SWj9z",2020-06-18 16:28:55.542163
Sen. Kirsten Gillibrand,I spoke at today’s @SenFinance hearing on the urgent need for a comprehensive national paid family leave program as we navigate the coronavirus pandemic. https://t.co/qRWw2Yh0GO,2020-06-18 16:29:09.050370
Amy Klobuchar,"Monument (definition): a statue, building, or other structure erected to commemorate a famous or notable person or event.

What exactly is being commemorated with Confederate statues at the Capitol? 

Take them down.",2020-06-18 16:37:24.275945
Senator Jon Tester,"After our call to improve the PPP loan forgiveness process for small businesses, @SBAgov released a streamlined application for some borrowers. This is a welcome first step, but the Administration still has a long way to go in meeting the needs of Montana businesses.",2020-06-18 16:51:34.185374
Jeanne Shaheen,"Judge Walker's extreme opposition to the Affordable Care Act earned my ""No"" vote today. That the Senate would take up this nomination at all, while millions of workers and small businesses are waiting for us to take up a new stimulus package, is simply wrong.",2020-06-18 16:54:13.797819
Chuck Schumer,"We need a strong bill. We need to save Black lives and bring long overdue reforms to institutions that have resisted them.
 
The harsh fact of the matter is, the legislation from Senate Republicans is far too weak and will be ineffective at rooting out this problem.",2020-06-18 16:57:46.676455
Sen. Maggie Hassan,".@IRSnews has continuously failed to audit high-income taxpayers who aren't filing tax returns – and it's cost American taxpayers roughly $45.7 billion in lost tax revenue over the past 3 years.
https://t.co/g5qF69q6jW",2020-06-18 17:01:35.930226
Kamala Harris,The Trump administration must immediately reinstate DACA in full and process new applications.,2020-06-18 17:05:07.675435
Richard Blumenthal,"40 years ago the Refugee Act of 1980 was enacted, since then, millions of refugees have brought their resiliency &amp; experiences to help make our communities stronger. We celebrate them this #WRD2020. https://t.co/cnCW6mQcmc",2020-06-18 17:07:58.667734
Chuck Schumer,"The Senate Republican bill does nothing on racial profiling or to reform qualified immunity which shields police from accountability for violating Americans’ constitutional rights
 
The Senate GOP bill does not rise to the moment
 
We must act on Democrats’ #JusticeInPolicing Act",2020-06-18 17:09:45.773414
Tammy Duckworth,"Communities of color are at a higher risk of severe #COVID19 cases, partly b/c pollution makes residents more susceptible to developing asthma. That’s one reason I'm concerned about @EPA's non-enforcement policy that encourages companies to operate w/o regulation. I want answers. https://t.co/5pIxMVIOsI",2020-06-18 17:13:03.961274
Amy Klobuchar,"My husband has given his plasma twice. For anyone who has recovered from COVID giving plasma is a really good thing to do: Blood plasma from people who recovered is a safe civid-19 treatment, study says https://t.co/AgpvHBVlo6",2020-06-18 17:14:40.607500
